geography type,code,description,2013,2014,2015,2016,2017
Statistical_Area_2_2108,349300,Momona,30,21,30,33,33
Statistical_Area_2_2109,349400,Taieri,9,6,9,9,12
Statistical_Area_2_2110,349500,Inlets other Dunedin City,0,0,0,0,0
Statistical_Area_2_2111,349600,Mount Cargill,18,15,21,27,18
Statistical_Area_2_2112,349700,Bush Road,21,33,15,27,30
Statistical_Area_2_2113,349800,Mosgiel East,15,3,15,12,21
Statistical_Area_2_2114,349900,Mosgiel Central,15,18,21,18,18
Statistical_Area_2_2115,350000,Seddon Park,24,27,27,21,24
Statistical_Area_2_2116,350100,Wingatui,3,3,6,6,3
Statistical_Area_2_2117,350200,Saddle Hill-Chain Hills,6,3,9,9,6
Statistical_Area_2_2118,350300,East Taieri,15,12,27,15,21
Statistical_Area_2_2119,350400,Halfway Bush,21,27,21,24,21
Statistical_Area_2_2120,350500,Helensburgh,9,9,12,9,15
Statistical_Area_2_2121,350600,Glenleith,6,12,18,9,9
Statistical_Area_2_2122,350700,Fairfield (Dunedin City),15,15,24,18,30
Statistical_Area_2_2123,350800,Inlet Otago Harbour,0,0,0,0,0
Statistical_Area_2_2124,350900,Brockville,33,36,21,33,33
Statistical_Area_2_2125,351000,Wakari,66,63,54,51,51
Statistical_Area_2_2126,351100,Abbotsford,36,30,42,36,36
Statistical_Area_2_2127,351200,Brighton,18,12,15,21,18
Statistical_Area_2_2128,351300,Pine Hill-Dalmore,36,33,42,24,33
Statistical_Area_2_2129,351400,Kaikorai-Bradford,21,18,18,18,15
Statistical_Area_2_2130,351500,Maori Hill,18,18,18,12,12
Statistical_Area_2_2131,351600,Roslyn (Dunedin City),27,27,21,18,27
Statistical_Area_2_2132,351700,North East Valley Chingfo,9,21,15,12,12
Statistical_Area_2_2133,351800,Roseneath-Sawyers Bay,12,15,12,15,15
Statistical_Area_2_2134,351900,Normanby,21,12,18,15,9
Statistical_Area_2_2135,352000,North East Valley Knox,9,15,15,9,9
Statistical_Area_2_2136,352100,Belleknowes,21,30,27,15,24
Statistical_Area_2_2137,352200,Gardens (Dunedin City),3,3,0,3,3
Statistical_Area_2_2138,352300,Kenmure,21,18,30,27,30
Statistical_Area_2_2139,352400,Campus West,0,0,3,0,3
Statistical_Area_2_2140,352500,Waldronville,12,24,15,18,9
Statistical_Area_2_2141,352600,Green Island,33,36,36,24,36
Statistical_Area_2_2142,352700,Port Chalmers,18,18,18,12,12
Statistical_Area_2_2143,352800,Royal Terrace,6,6,12,12,9
Statistical_Area_2_2144,352900,Arthur Street,12,6,9,12,9
Statistical_Area_2_2145,353000,Opoho,12,12,18,12,18
Statistical_Area_2_2146,353100,Campus North,0,3,3,0,3
Statistical_Area_2_2147,353200,Campus South,0,3,0,3,3
Statistical_Area_2_2148,353300,Mornington,33,42,39,33,33
Statistical_Area_2_2149,353400,Dunedin Central,6,6,6,12,9
Statistical_Area_2_2150,353500,Maryhill,27,36,39,36,42
Statistical_Area_2_2151,353600,Ravensbourne-St Leonards,21,15,18,12,18
Statistical_Area_2_2152,353700,Harbourside,0,0,0,0,0
Statistical_Area_2_2153,353800,Fernhill,9,15,18,15,12
Statistical_Area_2_2154,353900,Otago Peninsula,3,6,6,3,9
Statistical_Area_2_2155,354000,Concord,24,21,21,18,15
Statistical_Area_2_2156,354100,Calton Hill,27,30,21,27,24
Statistical_Area_2_2157,354200,Caversham,39,24,30,15,15
Statistical_Area_2_2158,354300,Hillside-Portsmouth Drive,0,0,3,0,0
Statistical_Area_2_2159,354400,Kew (Dunedin City),33,18,24,24,18
Statistical_Area_2_2160,354500,Corstorphine,30,30,27,30,36
Statistical_Area_2_2161,354600,Forbury,15,12,18,18,18
Statistical_Area_2_2162,354700,Bathgate Park,27,27,24,24,30
Statistical_Area_2_2163,354800,St Clair,24,24,21,21,15
Statistical_Area_2_2164,354900,Waverley,30,27,21,18,18
Statistical_Area_2_2165,355000,Macandrew Bay-Company Bay,15,15,18,21,9
Statistical_Area_2_2166,355100,Broad Bay-Portobello,6,15,15,9,12
Statistical_Area_2_2167,355200,St Kilda South,39,33,36,33,33
Statistical_Area_2_2168,355300,Musselburgh,18,21,15,12,15
Statistical_Area_2_2169,355400,Shiel Hill,15,12,21,24,18
Statistical_Area_2_2170,355500,St Kilda North,24,24,27,24,24
Statistical_Area_2_2171,355600,Andersons Bay,30,21,27,30,39
Statistical_Area_2_2172,355700,Tainui,30,21,27,27,15
Statistical_Area_2_2173,355800,West Otago,33,27,33,24,30
Statistical_Area_2_2174,355900,Tuapeka,12,12,15,9,15
Statistical_Area_2_2175,356000,Clinton,21,18,27,18,30
Statistical_Area_2_2176,356100,Clutha Valley,21,18,18,21,21
Statistical_Area_2_2177,356200,Bruce,15,18,27,18,15
Statistical_Area_2_2178,356300,Catlins,18,12,12,12,9
Statistical_Area_2_2179,356400,Milton,18,18,24,24,24
Statistical_Area_2_2180,356500,Balclutha South,21,24,24,21,21
Statistical_Area_2_2181,356600,Balclutha North,12,15,9,18,21
Statistical_Area_2_2182,356700,Benhar-Stirling,3,6,6,6,6
Statistical_Area_2_2183,356800,Kaitangata-Matau,21,18,12,18,15
Statistical_Area_2_2184,356900,Inlet Catlins,0,0,0,0,0
Statistical_Area_2_2185,357000,Fiordland,0,0,0,0,0
Statistical_Area_2_2186,357100,Inlets Fiordland,0,0,0,0,0
Statistical_Area_2_2187,357200,Inland water Lake Te Anau,0,0,0,0,0
Statistical_Area_2_2188,357300,Mararoa,9,3,18,9,12
Statistical_Area_2_2189,357400,Inland water Lake Manapou,0,0,0,0,0
Statistical_Area_2_2190,357500,Te Anau,27,30,27,30,21
Statistical_Area_2_2191,357600,Whitestone,6,6,6,3,9
Statistical_Area_2_2192,357700,Mossburn,18,21,21,24,24
Statistical_Area_2_2193,357800,Inland water Lake Hauroko,0,0,0,0,0
Statistical_Area_2_2194,357900,Longwood Forest,27,30,27,30,30
Statistical_Area_2_2195,358000,Ohai-Nightcaps,21,24,30,24,21
Statistical_Area_2_2196,358100,Riversdale-Piano Flat,18,18,27,18,27
Statistical_Area_2_2197,358200,Lumsden-Balfour,15,12,24,15,24
Statistical_Area_2_2198,358300,Oreti River,39,21,30,30,27
Statistical_Area_2_2199,358400,Otautau,48,33,42,42,51
Statistical_Area_2_2200,358500,Hedgehope,15,18,18,12,18
Statistical_Area_2_2201,358600,Winton,36,21,24,21,33
Statistical_Area_2_2202,358700,Waianiwa,18,15,6,15,15
Statistical_Area_2_2203,358800,Riverton,9,15,15,21,18
Statistical_Area_2_2204,358900,Wallacetown,6,15,12,9,18
Statistical_Area_2_2205,359000,Grove Bush,9,15,12,18,12
Statistical_Area_2_2206,359100,Edendale-Woodlands,36,36,30,24,30
Statistical_Area_2_2207,359200,Inlets other Southland Di,0,0,0,0,0
Statistical_Area_2_2208,359300,Stewart Island,12,0,6,3,3
Statistical_Area_2_2209,359400,Awarua Plains,18,24,21,15,12
Statistical_Area_2_2210,359500,Wyndham-Catlins,39,24,21,27,18
Statistical_Area_2_2211,359600,Waikaka,21,21,27,18,15
Statistical_Area_2_2212,359700,Waimumu-Kaiwera,21,15,21,18,15
Statistical_Area_2_2213,359800,Gore North,12,21,18,12,15
Statistical_Area_2_2214,359900,Gore West,33,33,36,30,27
Statistical_Area_2_2215,360000,East Gore,18,15,24,21,18
Statistical_Area_2_2216,360100,Gore Central,0,0,3,0,3
Statistical_Area_2_2217,360200,Gore Main,6,12,6,6,9
Statistical_Area_2_2218,360300,Gore South,6,6,6,9,3
Statistical_Area_2_2219,360400,Mataura,21,21,24,24,21
Statistical_Area_2_2220,360500,West Plains-Makarewa,18,12,12,18,24
Statistical_Area_2_2221,360600,Prestonville-Grasmere,45,51,63,48,42
Statistical_Area_2_2222,360700,Donovan Park,21,18,24,21,18
Statistical_Area_2_2223,360800,Myross Bush,9,9,9,15,9
Statistical_Area_2_2224,360900,Otatara,30,24,24,21,24
Statistical_Area_2_2225,361000,Invercargill Central,6,6,12,9,9
Statistical_Area_2_2226,361100,Gladstone (Invercargill C,15,18,21,18,18
Statistical_Area_2_2227,361200,Rosedale,21,12,15,18,21
Statistical_Area_2_2228,361300,Avenal,15,9,12,12,15
Statistical_Area_2_2229,361400,Hargest,33,21,33,30,36
Statistical_Area_2_2230,361500,Windsor,21,33,36,24,45
Statistical_Area_2_2231,361600,Richmond (Invercargill Ci,48,36,45,42,42
Statistical_Area_2_2232,361700,Glengarry,42,36,39,42,42
Statistical_Area_2_2233,361800,Inlet New River Estuary,0,0,0,0,0
Statistical_Area_2_2234,361900,Turnbull Thompson Park,15,21,15,21,24
Statistical_Area_2_2235,362000,Crinan,21,21,21,24,18
Statistical_Area_2_2236,362100,Georgetown,27,27,36,33,21
Statistical_Area_2_2237,362200,Kew (Invercargill City),27,30,24,33,24
Statistical_Area_2_2238,362300,Kennington-Tisbury,12,12,9,12,18
Statistical_Area_2_2239,362400,Newfield,39,45,24,42,42
Statistical_Area_2_2240,362500,Strathern,27,27,27,33,30
Statistical_Area_2_2241,362600,Elizabeth Park,18,15,12,9,15
Statistical_Area_2_2242,362700,Aurora,21,24,18,21,21
Statistical_Area_2_2243,362800,Moulson,21,18,21,12,24
Statistical_Area_2_2244,362900,Kingswell,30,36,42,24,30
Statistical_Area_2_2245,363000,Clifton,30,18,30,27,18
Statistical_Area_2_2246,363100,Woodend-Greenhills,9,6,6,3,6
Statistical_Area_2_2247,363200,Inlet Bluff Harbour,0,0,0,0,0
Statistical_Area_2_2248,363300,Bluff,27,18,15,15,18
Statistical_Area_2_2249,363400,Oceanic West Coast Region,0,0,0,0,0
Statistical_Area_2_2250,363500,Oceanic Nelson Region,0,0,0,0,0
Statistical_Area_2_2251,363600,Oceanic Marlborough Regio,0,0,0,0,0
Statistical_Area_2_2252,363700,Oceanic Southland Region,0,0,0,0,0
Statistical_Area_2_2253,363800,Oceanic Canterbury Region,0,0,0,0,0
Statistical_Area_2_2254,363900,Oceanic Otago Region,0,0,0,0,0
Statistical_Area_2_2255,400001,New Zealand Economic Zone,0,0,0,0,0
Statistical_Area_2_2256,400002,Oceanic Kermadec Islands,0,0,0,0,0
Statistical_Area_2_2257,400003,Kermadec Islands,0,0,0,0,0
Statistical_Area_2_2258,400004,Oceanic Oil Rig Taranaki,0,0,0,0,0
Statistical_Area_2_2259,400005,Oceanic Campbell Island,0,0,0,0,0
Statistical_Area_2_2260,400006,Campbell Island,0,0,0,0,0
Statistical_Area_2_2261,400007,Oceanic Oil Rig Southland,0,0,0,0,0
Statistical_Area_2_2262,400008,Oceanic Auckland Islands,0,0,0,0,0
Statistical_Area_2_2263,400009,Auckland Islands,0,0,0,0,0
Statistical_Area_2_2264,400010,Oceanic Bounty Islands,0,0,0,0,0
Statistical_Area_2_2265,400011,Bounty Islands,0,0,0,0,0
Statistical_Area_2_2266,400012,Oceanic Snares Islands,0,0,0,0,0
Statistical_Area_2_2267,400013,Snares Islands,0,0,0,0,0
Statistical_Area_2_2268,400014,Oceanic Antipodes Islands,0,0,0,0,0
Statistical_Area_2_2269,400015,Antipodes Islands,0,0,0,0,0
Statistical_Area_2_2270,400016,Ross Dependency,0,0,0,0,0
Statistical_Area_2_2271,999998,Not Specified,9,12,6,9,6
